userId,amPm,inputDt,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount
5,pm,2018-11-01 21:14,,,,,,4,4,2,3,2,3,4,,,coffee,1,,
5,pm,2018-11-02 21:20,,,,,,4,3,2,3,2,3,4,coffee,1,,,,
5,pm,2018-11-03 20:28,,,,,,3,1,2,2,3,4,4,coffee,1,coffee,1,,
5,pm,2018-11-04 20:53,,,,,,4,2,2,3,1,4,3,coffee,1,coffee,2,,
5,pm,2018-11-05 20:33,,,,,,3,1,2,2,3,4,4,coffee,1,coffee,2,,
5,pm,2018-11-06 20:37,,,,,,4,2,2,3,1,4,3,coffee,1,coffee,2,,
5,pm,2018-11-07 20:26,,,,,,4,3,2,3,3,1,4,coffee,1,coffee,1,,
5,pm,2018-11-08 20:42,,,,,,3,4,2,3,3,2,3,,,coffee,1,,
5,pm,2018-11-09 21:10,,,,,,4,3,2,3,1,3,4,,,coffee,1,,
5,pm,2018-11-10 20:43,,,,,,4,4,2,3,1,4,3,,,coffee,1,beer,1
5,pm,2018-11-11 20:40,,,,,,4,3,2,3,3,4,2,,,coffee,1,,
5,pm,2018-11-12 22:11,,,,,,2,1,2,3,1,4,4,coffee,1,coffee,1,,
5,pm,2018-11-13 19:50,,,,,,4,4,2,3,1,3,4,coffee,1,,,,
22,am,2018-11-15 9:18,4,3,4,4,3,,,,,,,,,,,,,
22,am,2018-11-16 9:14,3,5,4,3,4,,,,,,,,,,,,,
22,am,2018-11-17 7:35,3,2,4,3,3,,,,,,,,,,,,,
22,am,2018-11-18 9:40,3,3,4,2,3,,,,,,,,,,,,,
22,am,2018-11-20 9:07,2,9,4,2,3,,,,,,,,,,,,,
22,am,2018-11-21 9:17,3,2,4,3,3,,,,,,,,,,,,,
22,am,2018-11-22 8:59,3,2,4,3,3,,,,,,,,,,,,,
22,am,2018-11-23 8:29,2,5,4,1,1,,,,,,,,,,,,,
22,am,2018-11-24 9:29,4,0,4,4,4,,,,,,,,,,,,,
22,am,2018-11-25 9:29,3,0,4,3,3,,,,,,,,,,,,,
22,am,2018-11-26 9:22,3,0,4,3,3,,,,,,,,,,,,,
22,am,2018-11-27 7:16,3,1,4,3,3,,,,,,,,,,,,,
22,am,2018-11-28 9:05,3,1,4,3,3,,,,,,,,,,,,,
22,pm,2018-11-15 21:49,,,,,,3,2,2,2,2,2,4,,,,,,
22,pm,2018-11-16 21:42,,,,,,3,2,2,2,2,2,4,,,,,,
22,pm,2018-11-17 22:02,,,,,,3,1,1,2,2,2,4,,,,,,
22,pm,2018-11-18 20:36,,,,,,3,3,2,2,2,2,,,,,,,
22,pm,2018-11-19 22:13,,,,,,2,3,2,2,2,2,,,,,,,
22,pm,2018-11-20 21:57,,,,,,3,3,2,2,2,2,,,,,,,
22,pm,2018-11-21 21:59,,,,,,3,3,2,2,2,2,,,,coffee,1,,
22,pm,2018-11-22 21:24,,,,,,2,1,2,2,2,1,,,,,,,
22,pm,2018-11-23 21:07,,,,,,3,2,2,2,4,2,,,,,,,
22,pm,2018-11-24 22:09,,,,,,3,2,2,2,2,2,,,,,,,
22,pm,2018-11-25 21:48,,,,,,3,3,2,2,2,2,,,,,,,
22,pm,2018-11-26 21:42,,,,,,3,3,2,2,2,2,,,,,,,
22,pm,2018-11-27 21:23,,,,,,3,3,2,2,2,2,,,,,,,
22,pm,2018-11-28 22:14,,,,,,3,3,2,2,2,2,,,,,,,
6,am,2018-10-31 7:02,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-01 8:19,4,2,2,2,3,,,,,,,,,,,,,
6,am,2018-11-02 6:46,4,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-03 7:42,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-04 7:21,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-05 6:59,3,0,2,3,3,,,,,,,,,,,,,
6,am,2018-11-06 8:57,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-07 8:05,4,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-09 11:21,2,9,2,2,2,,,,,,,,,,,,,
6,am,2018-11-10 9:34,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-11 9:07,3,9,2,3,3,,,,,,,,,,,,,
6,am,2018-11-13 9:02,3,9,2,3,3,,,,,,,,,,,,,
6,pm,2018-10-31 18:51,,,,,,3,3,2,2,2,2,2,,,,,,
6,pm,2018-11-04 7:20,,,,,,3,3,2,2,2,2,4,,,,,,
6,pm,2018-11-05 22:02,,,,,,3,4,2,2,2,4,4,,,,,,
6,pm,2018-11-06 22:40,,,,,,3,3,2,2,2,2,,,,,,,
6,pm,2018-11-09 23:23,,,,,,3,3,2,2,2,2,,,,,,,
6,pm,2018-11-11 23:43,,,,,,3,3,2,2,2,2,,,,,,,
6,pm,2018-11-12 23:02,,,,,,3,3,2,2,2,2,,,,,,,
27,am,2018-11-15 10:00,2,0,4,2,2,,,,,,,,,,,,,
27,am,2018-11-16 10:40,3,4,2,2,2,,,,,,,,,,,,,
27,am,2018-11-17 8:55,2,2,4,1,1,,,,,,,,,,,,,
27,am,2018-11-18 11:41,4,0,2,3,3,,,,,,,,,,,,,
27,am,2018-11-19 10:37,3,6,2,1,2,,,,,,,,,,,,,
27,am,2018-11-20 8:16,2,4,2,1,1,,,,,,,,,,,,,
27,am,2018-11-21 10:25,3,4,2,1,1,,,,,,,,,,,,,
27,am,2018-11-22 10:28,2,4,2,1,2,,,,,,,,,,,,,
27,am,2018-11-23 10:37,2,6,4,1,1,,,,,,,,,,,,,
27,am,2018-11-24 10:46,2,6,2,1,1,,,,,,,,,,,,,
27,am,2018-11-25 10:10,1,5,2,1,1,,,,,,,,,,,,,
27,am,2018-11-26 10:14,2,6,2,1,1,,,,,,,,,,,,,
27,am,2018-11-27 7:56,2,4,2,1,1,,,,,,,,,,,,,
27,am,2018-11-28 10:23,2,0,2,2,2,,,,,,,,,,,,,
27,pm,2018-11-15 22:33,,,,,,1,1,2,4,1,2,4,,,,,,
27,pm,2018-11-16 22:43,,,,,,1,1,2,4,2,1,4,,,,,,
27,pm,2018-11-17 22:34,,,,,,2,1,2,4,4,2,4,,,coffee,1,,
27,pm,2018-11-18 23:45,,,,,,1,1,2,4,4,3,4,,,coffee,1,,
27,pm,2018-11-19 22:44,,,,,,1,1,,4,2,3,4,,,coffee,2,,
27,pm,2018-11-20 22:34,,,,,,2,1,2,4,3,3,4,,,,,,
27,pm,2018-11-21 22:37,,,,,,1,1,,4,2,1,4,,,,,,
27,pm,2018-11-22 22:56,,,,,,2,1,,4,2,2,4,,,,,,
27,pm,2018-11-23 23:16,,,,,,1,1,1,4,2,2,4,,,,,,
27,pm,2018-11-24 23:00,,,,,,4,1,1,4,4,3,4,,,coffee,1,soju&beer,2
27,pm,2018-11-25 22:34,,,,,,2,1,2,4,4,3,4,,,coffee,1,,
27,pm,2018-11-26 22:20,,,,,,1,1,2,4,3,3,4,,,,,,
27,pm,2018-11-27 23:23,,,,,,3,1,2,4,3,2,4,,,coffee,1,,
27,pm,2018-11-28 22:30,,,,,,2,1,1,4,3,3,4,,,coffee,1,,
14,am,2018-10-31 9:40,2,8,4,3,3,,,,,,,,,,,,,
14,am,2018-11-01 9:24,3,0,4,4,3,,,,,,,,,,,,,
14,am,2018-11-02 8:01,2,2,4,1,1,,,,,,,,,,,,,
14,am,2018-11-03 13:44,4,0,4,4,4,,,,,,,,,,,,,
14,am,2018-11-04 13:54,1,6,4,1,2,,,,,,,,,,,,,
14,am,2018-11-05 8:22,2,0,4,1,1,,,,,,,,,,,,,
14,am,2018-11-06 6:24,1,9,4,1,1,,,,,,,,,,,,,
14,am,2018-11-08 5:57,1,9,4,1,2,,,,,,,,,,,,,
14,am,2018-11-09 5:53,2,2,4,1,1,,,,,,,,,,,,,
14,am,2018-11-10 14:03,5,0,4,3,3,,,,,,,,,,,,,
14,am,2018-11-11 14:45,4,6,4,5,3,,,,,,,,,,,,,
14,am,2018-11-12 8:59,4,4,4,3,3,,,,,,,,,,,,,
14,am,2018-11-13 23:12,3,9,4,3,3,,,,,,,,,,,,,
14,pm,2018-10-31 23:21,,,,,,2,1,2,4,2,2,3,coffee,2,,,,
14,pm,2018-11-01 21:38,,,,,,3,2,1,2,2,2,,coffee,1,,,,
14,pm,2018-11-02 22:08,,,,,,2,1,1,4,2,2,3,coffee,1,,,,
14,pm,2018-11-04 2:24,,,,,,2,1,1,4,2,3,4,coffee,1,,,,
14,pm,2018-11-06 0:36,,,,,,1,1,1,1,4,4,3,coffee,1,coffee,1,,
14,pm,2018-11-07 21:26,,,,,,2,1,1,3,3,3,3,coffee,1,,,,
14,pm,2018-11-09 21:20,,,,,,1,1,1,1,2,2,4,coffee,1,,,,
14,pm,2018-11-10 23:15,,,,,,5,2,1,3,4,3,3,,,,,,
14,pm,2018-11-11 23:36,,,,,,3,2,1,4,3,3,3,,,coffee,1,,
14,pm,2018-11-12 21:47,,,,,,3,2,1,4,2,2,4,coffee,1,coffee,1,,
14,pm,2018-11-13 23:13,,,,,,4,2,2,4,2,3,3,coffee,1,,,,
2,am,2018-11-15 10:39,3,0,4,2,2,,,,,,,,,,,,,
2,am,2018-11-17 9:10,3,5,4,3,3,,,,,,,,,,,,,
2,am,2018-11-19 21:23,3,0,4,3,3,,,,,,,,,,,,,
2,am,2018-11-25 23:52,2,2,4,2,2,,,,,,,,,,,,,
2,am,2018-11-27 19:43,1,0,4,2,4,,,,,,,,,,,,,
2,am,2018-11-28 18:58,2,1,4,2,3,,,,,,,,,,,,,
2,pm,2018-11-15 17:51,,,,,,3,3,1,3,1,2,4,,,coke,1,,
2,pm,2018-11-16 22:36,,,,,,2,1,1,4,2,3,3,,,,,beer,5
2,pm,2018-11-20 23:49,,,,,,2,2,1,1,1,1,,,,,,,
2,pm,2018-11-21 23:01,,,,,,2,2,2,2,2,3,,,,,,,
2,pm,2018-11-25 23:52,,,,,,3,3,2,2,2,2,,,,,,,
2,pm,2018-11-26 23:20,,,,,,4,3,,2,2,2,,,,,,,
2,pm,2018-11-27 19:43,,,,,,4,4,,2,2,2,,,,,,,
2,pm,2018-11-28 18:58,,,,,,2,1,2,2,2,2,,,,,,,
16,am,2018-10-31 18:35,1,5,4,2,3,,,,,,,,,,,,,
16,am,2018-11-01 12:06,4,2,2,3,4,,,,,,,,,,,,,
16,am,2018-11-02 12:48,4,1,4,2,1,,,,,,,,,,,,,
16,am,2018-11-07 12:15,3,0,2,2,2,,,,,,,,,,,,,
16,am,2018-11-08 10:05,3,0,4,2,2,,,,,,,,,,,,,
16,am,2018-11-12 12:40,2,1,4,1,2,,,,,,,,,,,,,
16,pm,2018-11-01 23:04,,,,,,3,1,2,4,3,2,4,coffee,1,coffee,2,,
16,pm,2018-11-02 22:17,,,,,,3,2,2,2,2,3,4,coffee,1,coffee,1,,
16,pm,2018-11-07 22:32,,,,,,2,2,2,2,2,2,4,,,,,,
16,pm,2018-11-08 22:20,,,,,,3,1,1,1,2,3,4,,,,,,
16,pm,2018-11-09 18:58,,,,,,3,1,2,2,2,2,,,,,,,
16,pm,2018-11-12 21:28,,,,,,2,1,,2,2,2,2,,,,,,
28,am,2018-11-15 7:53,3,0,2,2,3,,,,,,,,,,,,,
28,am,2018-11-16 7:36,3,5,4,2,2,,,,,,,,,,,,,
28,am,2018-11-17 7:25,1,1,4,2,2,,,,,,,,,,,,,
28,am,2018-11-18 8:52,4,0,4,3,3,,,,,,,,,,,,,
28,am,2018-11-19 6:54,4,0,4,4,4,,,,,,,,,,,,,
28,am,2018-11-20 8:16,4,0,4,3,3,,,,,,,,,,,,,
28,am,2018-11-21 9:03,4,5,4,5,3,,,,,,,,,,,,,
28,am,2018-11-22 7:43,2,5,4,3,3,,,,,,,,,,,,,
28,am,2018-11-23 13:29,1,5,4,2,3,,,,,,,,,,,,,
28,am,2018-11-24 10:11,4,5,4,4,4,,,,,,,,,,,,,
28,am,2018-11-25 17:34,4,0,4,4,4,,,,,,,,,,,,,
28,am,2018-11-26 23:13,4,0,4,4,4,,,,,,,,,,,,,
28,am,2018-11-27 19:27,4,0,2,4,4,,,,,,,,,,,,,
28,am,2018-11-28 9:15,4,2,4,3,3,,,,,,,,,,,,,
28,pm,2018-11-15 23:59,,,,,,4,2,2,4,3,3,3,,,,,,
28,pm,2018-11-17 21:27,,,,,,4,2,1,2,1,2,,caffeinated drink,1,,,,
28,pm,2018-11-18 22:55,,,,,,4,4,1,2,3,3,,coffee,1,,,,
28,pm,2018-11-19 22:59,,,,,,4,4,2,2,3,3,1,,,,,,
28,pm,2018-11-20 23:29,,,,,,3,2,2,4,2,4,3,,,,,,
28,pm,2018-11-21 23:01,,,,,,5,5,2,2,3,3,,,,,,,
28,pm,2018-11-22 21:13,,,,,,3,2,2,4,3,2,4,,,,,,
28,pm,2018-11-23 21:38,,,,,,5,5,2,4,1,2,2,,,,,,
28,pm,2018-11-24 21:17,,,,,,4,3,2,4,2,2,,,,,,,
28,pm,2018-11-26 23:13,,,,,,3,3,2,1,2,2,4,,,,,,
28,pm,2018-11-27 22:26,,,,,,4,2,2,2,2,2,2,,,,,,
28,pm,2018-11-28 20:26,,,,,,4,1,2,4,2,2,,,,coffee,1,,
8,am,2018-11-01 7:41,2,2,4,2,2,,,,,,,,,,,,,
8,am,2018-11-02 8:08,1,1,4,2,3,,,,,,,,,,,,,
8,am,2018-11-03 10:46,2,2,4,2,4,,,,,,,,,,,,,
8,am,2018-11-04 9:02,1,0,4,3,3,,,,,,,,,,,,,
8,am,2018-11-05 7:42,2,6,4,2,3,,,,,,,,,,,,,
8,am,2018-11-06 8:11,3,6,4,2,3,,,,,,,,,,,,,
8,am,2018-11-07 21:39,2,0,4,2,3,,,,,,,,,,,,,
8,am,2018-11-08 8:05,2,0,3,2,3,,,,,,,,,,,,,
8,am,2018-11-09 7:36,1,2,4,2,3,,,,,,,,,,,,,
8,am,2018-11-10 10:39,1,2,4,2,3,,,,,,,,,,,,,
8,am,2018-11-11 9:37,1,1,4,2,3,,,,,,,,,,,,,
8,am,2018-11-12 21:51,3,2,3,3,3,,,,,,,,,,,,,
8,pm,2018-10-31 19:54,,,,,,4,2,2,4,2,3,4,,,coke,1,,
8,pm,2018-11-01 20:27,,,,,,3,3,2,4,3,3,4,,,,,,
8,pm,2018-11-02 23:41,,,,,,5,3,2,3,2,3,3,coffee,1,,,wine,1
8,pm,2018-11-04 0:31,,,,,,4,4,1,3,3,3,3,,,coffee,2,,
8,pm,2018-11-05 20:48,,,,,,4,2,2,3,3,3,4,coffee,2,,,beer,1
8,pm,2018-11-06 21:07,,,,,,3,2,2,2,3,2,4,,,coffee,1,,
8,pm,2018-11-07 21:39,,,,,,3,3,2,2,3,3,4,coffee,1,,,,
8,pm,2018-11-08 20:27,,,,,,1,1,1,4,2,2,4,,,,,,
8,pm,2018-11-09 21:33,,,,,,4,3,2,4,2,2,4,coffee,1,coffee,1,,
8,pm,2018-11-10 22:37,,,,,,4,4,2,2,2,3,4,coffee,1,,,,
8,pm,2018-11-11 21:12,,,,,,4,3,2,2,3,3,4,,,coffee,2,,
8,pm,2018-11-12 21:51,,,,,,3,1,2,4,1,2,4,coffee,1,,,,
8,pm,2018-11-13 21:38,,,,,,3,1,2,4,1,2,4,coffee,1,,,,
19,am,2018-11-15 8:48,4,0,3,4,4,,,,,,,,,,,,,
19,am,2018-11-16 7:17,2,1,2,1,2,,,,,,,,,,,,,
19,am,2018-11-17 8:33,3,2,2,4,4,,,,,,,,,,,,,
19,am,2018-11-18 10:13,3,0,1,3,4,,,,,,,,,,,,,
19,am,2018-11-19 8:55,3,5,2,2,2,,,,,,,,,,,,,
19,am,2018-11-20 8:13,3,0,2,2,3,,,,,,,,,,,,,
19,am,2018-11-21 8:21,3,5,2,2,3,,,,,,,,,,,,,
19,am,2018-11-22 7:49,3,0,2,2,3,,,,,,,,,,,,,
19,am,2018-11-23 11:11,2,0,2,2,2,,,,,,,,,,,,,
19,am,2018-11-25 8:58,1,3,2,3,3,,,,,,,,,,,,,
19,am,2018-11-27 7:56,3,5,2,2,3,,,,,,,,,,,,,
19,am,2018-11-28 8:37,4,5,1,4,1,,,,,,,,,,,,,
19,pm,2018-11-17 0:12,,,,,,4,2,2,4,3,3,4,,,,,,
19,pm,2018-11-19 0:40,,,,,,4,4,2,4,2,2,,,,,,,
19,pm,2018-11-20 21:25,,,,,,3,2,2,4,3,3,,,,,,,
19,pm,2018-11-22 2:07,,,,,,3,2,2,3,3,,,,,,,,
19,pm,2018-11-23 21:43,,,,,,3,2,2,3,3,3,,,,,,,
19,pm,2018-11-24 23:42,,,,,,3,2,2,4,3,3,3,,,,,soju,1
19,pm,2018-11-26 22:16,,,,,,3,1,2,3,3,3,,,,,,,
19,pm,2018-11-27 20:14,,,,,,3,2,2,2,2,2,,,,,,,
9,am,2018-11-01 8:34,2,3,4,2,2,,,,,,,,,,,,,
9,am,2018-11-02 8:11,2,9,4,2,2,,,,,,,,,,,,,
9,am,2018-11-03 7:48,3,4,4,2,3,,,,,,,,,,,,,
9,am,2018-11-04 7:51,2,4,4,2,3,,,,,,,,,,,,,
9,am,2018-11-05 8:27,4,3,4,3,3,,,,,,,,,,,,,
9,am,2018-11-06 7:32,3,0,4,3,3,,,,,,,,,,,,,
9,am,2018-11-07 8:00,3,0,4,2,3,,,,,,,,,,,,,
9,am,2018-11-08 8:19,3,3,4,3,3,,,,,,,,,,,,,
9,am,2018-11-09 8:59,3,0,4,3,3,,,,,,,,,,,,,
9,am,2018-11-10 9:10,3,0,4,2,3,,,,,,,,,,,,,
9,am,2018-11-11 9:36,4,4,4,3,3,,,,,,,,,,,,,
9,am,2018-11-12 7:39,3,0,2,3,3,,,,,,,,,,,,,
9,am,2018-11-13 8:17,2,0,4,2,3,,,,,,,,,,,,,
9,pm,2018-11-01 21:02,,,,,,3,4,1,2,3,3,4,coffee,2,tea,1,beer,2
9,pm,2018-11-02 20:30,,,,,,3,4,2,2,3,3,4,coffee,2,coffee,1,,
9,pm,2018-11-03 21:22,,,,,,4,4,2,1,2,3,3,coffee,1,,,beer,3
9,pm,2018-11-04 22:07,,,,,,2,4,2,3,3,3,,coffee,1,,,,
9,pm,2018-11-05 21:42,,,,,,3,1,1,2,3,4,2,coffee,1,coffee,2,,
9,pm,2018-11-06 20:59,,,,,,3,2,2,2,2,2,,coffee,2,coffee,2,,
9,pm,2018-11-07 22:09,,,,,,4,4,2,3,3,3,,coffee,1,coffee,2,,
9,pm,2018-11-08 21:23,,,,,,4,4,2,3,3,3,,coffee,2,coffee,2,,
9,pm,2018-11-09 23:28,,,,,,4,4,2,3,3,3,,coffee,1,coffee,2,beer,2
9,pm,2018-11-10 22:07,,,,,,4,4,2,3,3,3,,,,coffee,2,beer,3
9,pm,2018-11-11 23:28,,,,,,4,4,2,3,3,3,,coffee,2,,,,
9,pm,2018-11-12 22:15,,,,,,3,3,2,3,3,3,3,coffee,1,coffee,2,beer,1
9,pm,2018-11-13 20:15,,,,,,3,2,2,3,3,3,,coffee,1,coffee,2,,
26,am,2018-11-15 10:26,2,5,4,1,1,,,,,,,,,,,,,
26,am,2018-11-16 5:24,1,9,4,3,3,,,,,,,,,,,,,
26,am,2018-11-17 11:04,2,3,4,2,2,,,,,,,,,,,,,
26,am,2018-11-18 6:30,1,0,4,3,2,,,,,,,,,,,,,
26,am,2018-11-19 12:04,4,0,2,4,4,,,,,,,,,,,,,
26,am,2018-11-20 10:10,5,0,4,5,4,,,,,,,,,,,,,
26,am,2018-11-21 9:16,4,9,4,4,4,,,,,,,,,,,,,
26,am,2018-11-22 11:44,5,0,1,3,4,,,,,,,,,,,,,
26,am,2018-11-24 9:39,4,0,4,1,3,,,,,,,,,,,,,
26,am,2018-11-25 8:45,2,6,4,2,2,,,,,,,,,,,,,
26,am,2018-11-26 9:50,2,2,4,2,2,,,,,,,,,,,,,
26,am,2018-11-27 10:27,3,5,4,3,3,,,,,,,,,,,,,
26,am,2018-11-28 9:47,4,0,4,4,4,,,,,,,,,,,,,
26,pm,2018-11-15 22:17,,,,,,2,3,2,1,2,3,3,,,,,soju,3
26,pm,2018-11-16 20:19,,,,,,3,2,1,4,3,3,2,,,,,soju,2
26,pm,2018-11-17 23:00,,,,,,3,2,2,2,2,3,4,,,,,,
26,pm,2018-11-18 19:51,,,,,,4,4,2,4,2,3,,,,,,,
26,pm,2018-11-19 22:11,,,,,,4,3,2,4,3,3,2,,,,,,
26,pm,2018-11-20 22:33,,,,,,4,3,2,2,3,2,4,,,,,,
26,pm,2018-11-21 22:03,,,,,,2,2,2,2,3,2,,,,,,,
26,pm,2018-11-22 22:44,,,,,,4,4,2,4,4,3,3,,,,,,
26,pm,2018-11-24 1:23,,,,,,3,3,2,3,2,2,3,,,,,,
26,pm,2018-11-25 21:37,,,,,,4,4,2,4,2,3,4,,,,,soju,2
26,pm,2018-11-26 22:44,,,,,,4,2,2,4,2,2,2,,,,,,
26,pm,2018-11-28 21:48,,,,,,4,3,2,3,3,2,3,,,,,,
